date,average_price
2015-12-27,1.31
2015-12-27,1.04
2015-12-27,1.49
2015-12-27,0.99
2015-12-27,1.82
2015-12-27,0.83
2015-12-27,1.94
2015-12-27,0.8
2015-12-27,1.21
2015-12-27,1.04
2015-12-27,1.82
2015-12-27,0.99
2015-12-27,1.57
2015-12-27,1.05
2015-12-27,1.6
2015-12-27,0.96
2015-12-27,1.62
2015-12-27,0.91
2015-12-27,1.55
2015-12-27,1.17
2015-12-27,1.9
2015-12-27,1.2
2015-12-27,1.7
2015-12-27,1.21
2015-12-27,1.65
2015-12-27,0.99
2015-12-27,1.67
2015-12-27,1.25
2015-12-27,1.5
2015-12-27,0.49
2015-12-27,1.72
2015-12-27,1.25
2015-12-27,1.5
2015-12-27,1.1
2015-12-27,1.6
2015-12-27,1.01
2015-12-27,1.24
2015-12-27,0.96
2015-12-27,1.74
2015-12-27,0.98
2015-12-27,1.53
2015-12-27,0.96
2015-12-27,1.41
2015-12-27,0.98
2015-12-27,1.72
2015-12-27,0.92
2015-12-27,1.62
2015-12-27,1.05
2015-12-27,1.88
2015-12-27,1.09
2015-12-27,1.51
2015-12-27,0.98
2015-12-27,1.71
2015-12-27,0.81
2015-12-27,1.39
2015-12-27,0.98
2015-12-27,1.7
2015-12-27,1.05
2015-12-27,1.59
2015-12-27,1.1
2015-12-27,1.07
2015-12-27,1.36
2015-12-27,1.54
2015-12-27,0.97
2015-12-27,1.63
2015-12-27,0.95
2015-12-27,1.52
2015-12-27,0.83
2015-12-27,1.46
2015-12-27,0.71
2015-12-27,1.81
2016-01-03,1.03
2016-01-03,1.75
2016-01-03,1.05
2016-01-03,1.48
2016-01-03,1.11
2016-01-03,1.56
2016-01-03,0.77
2016-01-03,1.28
2016-01-03,1.01
2016-01-03,1.26
2016-01-03,1.39
2016-01-03,1.44
2016-01-03,0.73
2016-01-03,1.43
2016-01-03,0.96
2016-01-03,1.78
2016-01-03,0.93
2016-01-03,1.62
2016-01-03,0.9
2016-01-03,1.34
2016-01-03,0.91
2016-01-03,1.51
2016-01-03,0.78
2016-01-03,1.26
2016-01-03,0.6
2016-01-03,1.05
2016-01-03,0.86
2016-01-03,1.57
2016-01-03,0.92
2016-01-03,1.45
2016-01-03,0.92
2016-01-03,1.44
2016-01-03,1.09
2016-01-03,1.58
2016-01-03,1.07
2016-01-03,1.51
2016-01-03,0.78
2016-01-03,1.36
2016-01-03,0.95
2016-01-03,1.53
2016-01-03,1.09
2016-01-03,1.51
2016-01-03,0.8
2016-01-03,1.69
2016-01-03,0.64
2016-01-03,1.15
2016-01-03,0.88
2016-01-03,1.74
2016-01-03,1.13
2016-01-03,1.24
2016-01-03,1.01
2016-01-03,1.54
2016-01-03,0.98
2016-01-03,1.42
2016-01-03,0.86
2016-01-03,1.52
2016-01-03,1.07
2016-01-03,1.61
2016-01-03,1.07
2016-01-03,1.54
2016-01-03,0.96
2016-01-03,1.63
2016-01-03,1.11
2016-01-03,1.33
2016-01-03,1.19
2016-01-03,1.53
2016-01-03,0.62
2016-01-03,1.61
2016-01-03,1.27
2016-01-03,1.44
2016-01-03,0.94
2016-01-03,1.5
2016-01-03,0.75
2016-01-03,1.44
2016-01-03,0.92
2016-01-03,1.68
2016-01-03,0.96
2016-01-03,1.45
2016-01-03,0.91
2016-01-03,1.24
2016-01-03,0.96
2016-01-03,1.68
2016-01-03,0.65
2016-01-03,1.41
2016-01-03,0.93
2016-01-03,1.93
2016-01-03,0.89
2016-01-03,1.58
2016-01-03,1.03
2016-01-03,1.58
2016-01-03,0.79
2016-01-03,1.38
2016-01-03,1.06
2016-01-03,1.32
2016-01-03,0.9
2016-01-03,1.69
2016-01-03,1.0
2016-01-03,0.86
2016-01-03,1.34
2016-01-03,1.46
2016-01-03,1.07
2016-01-03,1.08
2016-01-03,0.86
2016-01-03,1.43
2016-01-03,0.73
2016-01-03,1.41
2016-01-03,0.76
2016-01-03,1.58
2016-01-10,1.28
2016-01-10,1.83
2016-01-10,0.93
2016-01-10,1.66
2016-01-10,1.17
2016-01-10,1.37
2016-01-10,0.93
2016-01-10,1.04
2016-01-10,1.15
2016-01-10,1.32
2016-01-10,1.35
2016-01-10,1.5
2016-01-10,0.87
2016-01-10,1.33
2016-01-10,0.95
2016-01-10,1.77
2016-01-10,1.08
2016-01-10,1.62
2016-01-10,0.92
2016-01-10,1.31
2016-01-10,0.97
2016-01-10,1.37
2016-01-10,0.85
2016-01-10,1.34
2016-01-10,0.72
2016-01-10,0.77
2016-01-10,1.1
2016-01-10,1.48
2016-01-10,1.17
2016-01-10,1.4
2016-01-10,1.06
2016-01-10,1.48
2016-01-10,1.14
2016-01-10,1.32
2016-01-10,1.26
2016-01-10,2.08
2016-01-10,0.84
2016-01-10,1.33
2016-01-10,1.0
2016-01-10,1.51
2016-01-10,0.95
2016-01-10,1.76
2016-01-10,0.83
2016-01-10,1.41
2016-01-10,0.74
2016-01-10,1.08
2016-01-10,0.89
2016-01-10,1.68
2016-01-10,0.97
2016-01-10,1.52
2016-01-10,1.04
2016-01-10,1.46
2016-01-10,0.9
2016-01-10,1.53
2016-01-10,0.9
2016-01-10,1.52
2016-01-10,1.15
2016-01-10,1.54
2016-01-10,1.2
2016-01-10,1.52
2016-01-10,1.24
2016-01-10,1.66
2016-01-10,0.96
2016-01-10,1.75
2016-01-10,1.23
2016-01-10,1.37
2016-01-10,0.59
2016-01-10,1.35
2016-01-10,1.23
2016-01-10,1.4
2016-01-10,1.08
2016-01-10,1.63
2016-01-10,0.88
2016-01-10,1.25
2016-01-10,0.99
2016-01-10,1.59
2016-01-10,0.97
2016-01-10,1.35
2016-01-10,0.97
2016-01-10,1.28
2016-01-10,1.08
2016-01-10,1.68
2016-01-10,0.81
2016-01-10,1.32
2016-01-10,1.21
2016-01-10,1.93
2016-01-10,0.86
2016-01-10,1.29
2016-01-10,0.98
2016-01-10,1.6
2016-01-10,0.84
2016-01-10,1.38
2016-01-10,0.93
2016-01-10,1.64
2016-01-10,0.88
2016-01-10,1.2
2016-01-10,1.01
2016-01-10,1.42
2016-01-10,1.36
2016-01-10,1.54
2016-01-10,0.85
2016-01-10,1.6
2016-01-10,0.93
2016-01-10,1.35
2016-01-10,0.77
2016-01-10,1.09
2016-01-10,0.74
2016-01-10,1.37
2016-01-17,1.26
2016-01-17,1.67
2016-01-17,1.04
2016-01-17,1.84
2016-01-17,1.17
2016-01-17,1.59
2016-01-17,0.92
2016-01-17,1.37
2016-01-17,1.02
2016-01-17,1.13
2016-01-17,1.38
2016-01-17,1.51
2016-01-17,0.9
2016-01-17,1.45
2016-01-17,0.98
2016-01-17,1.92
2016-01-17,1.11
2016-01-17,1.52
2016-01-17,0.86
2016-01-17,1.4
2016-01-17,1.03
2016-01-17,1.44
2016-01-17,0.79
2016-01-17,1.25
2016-01-17,0.66
2016-01-17,1.15
2016-01-17,1.11
2016-01-17,1.73
2016-01-17,1.05
2016-01-17,1.53
2016-01-17,1.05
2016-01-17,1.46
2016-01-17,1.15
2016-01-17,2.0
2016-01-17,1.18
2016-01-17,2.21
2016-01-17,0.83
2016-01-17,1.31
2016-01-17,0.97
2016-01-17,1.51
2016-01-17,1.21
2016-01-17,1.8
2016-01-17,0.88
2016-01-17,1.47
2016-01-17,0.76
2016-01-17,1.18
2016-01-17,0.9
2016-01-17,1.85
2016-01-17,1.2
2016-01-17,1.49
2016-01-17,1.05
2016-01-17,1.59
2016-01-17,0.95
2016-01-17,1.51
2016-01-17,0.88
2016-01-17,1.48
2016-01-17,1.01
2016-01-17,1.93
2016-01-17,1.09
2016-01-17,1.67
2016-01-17,1.08
2016-01-17,1.55
2016-01-17,1.19
2016-01-17,1.77
2016-01-17,1.14
2016-01-17,1.68
2016-01-17,0.71
2016-01-17,1.46
2016-01-17,1.22
2016-01-17,1.45
2016-01-17,1.12
2016-01-17,1.47
2016-01-17,0.87
2016-01-17,1.22
2016-01-17,1.0
2016-01-17,1.66
2016-01-17,0.97
2016-01-17,1.4
2016-01-17,0.98
2016-01-17,1.37
2016-01-17,1.11
2016-01-17,1.72
2016-01-17,0.79
2016-01-17,1.46
2016-01-17,1.24
2016-01-17,1.95
2016-01-17,0.94
2016-01-17,1.26
2016-01-17,1.05
2016-01-17,1.66
2016-01-17,0.81
2016-01-17,1.33
2016-01-17,1.09
2016-01-17,1.69
2016-01-17,0.98
2016-01-17,1.19
2016-01-17,1.15
2016-01-17,0.98
2016-01-17,1.37
2016-01-17,1.53
2016-01-17,1.05
2016-01-17,1.59
2016-01-17,0.94
2016-01-17,1.44
2016-01-17,0.81
2016-01-17,1.27
2016-01-17,0.83
2016-01-17,1.45
2016-01-24,1.22
2016-01-24,1.83
2016-01-24,0.92
2016-01-24,1.65
2016-01-24,1.09
2016-01-24,1.58
2016-01-24,0.9
2016-01-24,1.77
2016-01-24,1.05
2016-01-24,1.46
2016-01-24,1.31
2016-01-24,1.49
2016-01-24,0.88
2016-01-24,1.36
2016-01-24,0.92
2016-01-24,1.76
2016-01-24,1.01
2016-01-24,1.62
2016-01-24,0.89
2016-01-24,1.42
2016-01-24,0.89
2016-01-24,0.96
2016-01-24,1.02
2016-01-24,1.35
2016-01-24,0.6
2016-01-24,0.86
2016-01-24,0.94
2016-01-24,1.24
2016-01-24,0.94
2016-01-24,1.49
2016-01-24,0.95
2016-01-24,1.31
2016-01-24,1.13
2016-01-24,1.79
2016-01-24,1.27
2016-01-24,2.28
2016-01-24,0.91
2016-01-24,1.38
2016-01-24,0.93
2016-01-24,1.13
2016-01-24,0.93
2016-01-24,1.66
2016-01-24,1.08
2016-01-24,1.47
2016-01-24,0.76
2016-01-24,1.06
2016-01-24,0.89
2016-01-24,1.49
2016-01-24,0.96
2016-01-24,1.42
2016-01-24,1.01
2016-01-24,1.54
2016-01-24,0.87
2016-01-24,1.37
2016-01-24,0.9
2016-01-24,1.34
2016-01-24,1.3
2016-01-24,2.09
2016-01-24,1.21
2016-01-24,1.82
2016-01-24,1.07
2016-01-24,1.67
2016-01-24,0.93
2016-01-24,1.59
2016-01-24,1.34
2016-01-24,1.81
2016-01-24,0.61
2016-01-24,1.61
2016-01-24,1.2
2016-01-24,1.16
2016-01-24,1.16
2016-01-24,1.33
2016-01-24,0.9
2016-01-24,1.6
2016-01-24,0.96
2016-01-24,1.59
2016-01-24,0.97
2016-01-24,1.45
2016-01-24,0.99
2016-01-24,1.55
2016-01-24,1.11
2016-01-24,1.73
2016-01-24,0.85
2016-01-24,1.31
2016-01-24,1.05
2016-01-24,1.89
2016-01-24,0.92
2016-01-24,1.47
2016-01-24,0.95
2016-01-24,1.5
2016-01-24,0.94
2016-01-24,1.35
2016-01-24,0.9
2016-01-24,1.55
2016-01-24,0.97
2016-01-24,1.52
2016-01-24,1.1
2016-01-24,0.68
2016-01-24,1.32
2016-01-24,1.64
2016-01-24,0.81
2016-01-24,1.44
2016-01-24,0.95
2016-01-24,1.41
2016-01-24,0.78
2016-01-24,1.27
2016-01-24,1.12
2016-01-24,1.47
2016-01-31,1.16
2016-01-31,1.79
2016-01-31,1.04
2016-01-31,1.71
2016-01-31,1.11
2016-01-31,1.47
2016-01-31,0.94
2016-01-31,1.24
2016-01-31,1.03
2016-01-31,1.52
2016-01-31,1.21
2016-01-31,1.81
2016-01-31,0.88
2016-01-31,1.43
2016-01-31,0.95
2016-01-31,1.75
2016-01-31,1.12
2016-01-31,1.61
2016-01-31,0.94
2016-01-31,1.3
2016-01-31,0.92
2016-01-31,1.28
2016-01-31,0.8
2016-01-31,1.36
2016-01-31,0.8
2016-01-31,0.95
2016-01-31,1.04
2016-01-31,1.46
2016-01-31,1.13
2016-01-31,1.54
2016-01-31,1.04
2016-01-31,1.45
2016-01-31,1.07
2016-01-31,1.49
2016-01-31,1.12
2016-01-31,2.27
2016-01-31,0.74
2016-01-31,1.44
2016-01-31,0.98
2016-01-31,1.38
2016-01-31,1.04
2016-01-31,1.74
2016-01-31,0.92
2016-01-31,1.68
2016-01-31,0.74
2016-01-31,1.02
2016-01-31,0.92
2016-01-31,1.55
2016-01-31,1.11
2016-01-31,1.54
2016-01-31,1.0
2016-01-31,1.47
2016-01-31,0.95
2016-01-31,1.39
2016-01-31,0.88
2016-01-31,1.43
2016-01-31,1.02
2016-01-31,1.83
2016-01-31,1.06
2016-01-31,1.73
2016-01-31,1.07
2016-01-31,1.65
2016-01-31,1.03
2016-01-31,1.76
2016-01-31,1.04
2016-01-31,1.53
2016-01-31,0.64
2016-01-31,1.53
2016-01-31,1.22
2016-01-31,1.3
2016-01-31,1.05
2016-01-31,1.55
2016-01-31,0.88
2016-01-31,1.35
2016-01-31,0.96
2016-01-31,1.56
2016-01-31,0.98
2016-01-31,1.35
2016-01-31,0.99
2016-01-31,1.33
2016-01-31,1.13
2016-01-31,1.73
2016-01-31,0.72
2016-01-31,1.4
2016-01-31,1.27
2016-01-31,2.3
2016-01-31,0.98
2016-01-31,1.36
2016-01-31,1.01
2016-01-31,1.54
2016-01-31,0.79
2016-01-31,1.41
2016-01-31,1.02
2016-01-31,1.63
2016-01-31,1.0
2016-01-31,1.42
2016-01-31,1.01
2016-01-31,0.91
2016-01-31,1.2
2016-01-31,1.98
2016-01-31,0.98
2016-01-31,1.6
2016-01-31,0.93
2016-01-31,1.43
2016-01-31,0.85
2016-01-31,1.23
2016-01-31,0.79
2016-01-31,1.64
2016-02-07,1.07
2016-02-07,1.81
2016-02-07,0.76
2016-02-07,1.72
2016-02-07,1.1
2016-02-07,1.66
2016-02-07,0.82
2016-02-07,0.84
2016-02-07,1.05
2016-02-07,1.62
2016-02-07,1.3
2016-02-07,2.11
2016-02-07,0.7
2016-02-07,1.38
2016-02-07,0.8
2016-02-07,1.82
2016-02-07,0.82
2016-02-07,1.6
2016-02-07,0.81
2016-02-07,1.11
2016-02-07,0.81
2016-02-07,1.31
2016-02-07,0.71
2016-02-07,1.27
2016-02-07,0.63
2016-02-07,1.08
2016-02-07,0.77
2016-02-07,1.33
2016-02-07,0.94
2016-02-07,1.46
2016-02-07,0.85
2016-02-07,1.41
2016-02-07,1.1
2016-02-07,1.91
2016-02-07,1.16
2016-02-07,2.32
2016-02-07,0.69
2016-02-07,1.37
2016-02-07,0.88
2016-02-07,1.37
2016-02-07,0.54
2016-02-07,1.7
2016-02-07,0.74
2016-02-07,1.41
2016-02-07,0.58
2016-02-07,1.07
2016-02-07,0.85
2016-02-07,1.59
2016-02-07,0.59
2016-02-07,1.44
2016-02-07,0.91
2016-02-07,1.52
2016-02-07,0.77
2016-02-07,1.4
2016-02-07,0.58
2016-02-07,1.41
2016-02-07,0.95
2016-02-07,1.95
2016-02-07,1.03
2016-02-07,1.9
2016-02-07,0.97
2016-02-07,1.67
2016-02-07,0.58
2016-02-07,1.7
2016-02-07,0.96
2016-02-07,1.86
2016-02-07,0.55
2016-02-07,1.6
2016-02-07,1.18
2016-02-07,1.45
2016-02-07,0.83
2016-02-07,1.57
2016-02-07,0.72
2016-02-07,1.12
2016-02-07,0.86
2016-02-07,1.54
2016-02-07,0.78
2016-02-07,1.34
2016-02-07,0.91
2016-02-07,1.29
2016-02-07,0.91
2016-02-07,1.72
2016-02-07,0.61
2016-02-07,1.32
2016-02-07,0.89
2016-02-07,1.93
2016-02-07,0.75
2016-02-07,1.26
2016-02-07,0.69
2016-02-07,1.61
2016-02-07,0.7
2016-02-07,1.35
2016-02-07,0.62
2016-02-07,1.61
2016-02-07,0.74
2016-02-07,1.22
2016-02-07,0.87
2016-02-07,1.63
2016-02-07,1.28
2016-02-07,2.06
2016-02-07,0.56
2016-02-07,1.49
2016-02-07,0.76
2016-02-07,1.44
2016-02-07,0.69
2016-02-07,1.22
2016-02-07,0.68
2016-02-07,1.49
2016-02-14,1.13
2016-02-14,1.81
2016-02-14,0.97
2016-02-14,1.59
2016-02-14,1.11
2016-02-14,1.82
2016-02-14,0.94
2016-02-14,0.87
2016-02-14,0.98
2016-02-14,1.59
2016-02-14,1.29
2016-02-14,1.99
2016-02-14,0.82
2016-02-14,1.47
2016-02-14,1.0
2016-02-14,1.75
2016-02-14,1.0
2016-02-14,1.58
2016-02-14,0.86
2016-02-14,1.01
2016-02-14,0.91
2016-02-14,1.25
2016-02-14,0.65
2016-02-14,1.27
2016-02-14,0.7
2016-02-14,1.18
2016-02-14,1.0
2016-02-14,1.31
2016-02-14,1.13
2016-02-14,1.36
2016-02-14,0.96
2016-02-14,1.34
2016-02-14,1.09
2016-02-14,2.22
2016-02-14,1.1
2016-02-14,2.31
2016-02-14,0.67
2016-02-14,1.24
2016-02-14,0.83
2016-02-14,1.24
2016-02-14,0.95
2016-02-14,1.73
2016-02-14,0.79
2016-02-14,1.28
2016-02-14,0.65
2016-02-14,1.09
2016-02-14,0.86
2016-02-14,1.72
2016-02-14,1.12
2016-02-14,1.45
2016-02-14,0.99
2016-02-14,1.52
2016-02-14,0.88
2016-02-14,1.42
2016-02-14,0.81
2016-02-14,1.46
2016-02-14,1.09
2016-02-14,2.11
2016-02-14,1.08
2016-02-14,1.95
2016-02-14,0.99
2016-02-14,1.66
2016-02-14,0.96
2016-02-14,1.69
2016-02-14,1.19
2016-02-14,2.07
2016-02-14,0.61
2016-02-14,1.34
2016-02-14,1.14
2016-02-14,1.38
2016-02-14,0.97
2016-02-14,1.68
2016-02-14,0.87
2016-02-14,0.9
2016-02-14,0.99
2016-02-14,1.59
2016-02-14,0.92
2016-02-14,1.29
2016-02-14,0.9
2016-02-14,1.21
2016-02-14,1.04
2016-02-14,1.98
2016-02-14,0.79
2016-02-14,1.42
2016-02-14,1.34
2016-02-14,2.37
2016-02-14,0.98
2016-02-14,0.98
2016-02-14,0.91
2016-02-14,1.55
2016-02-14,0.7
2016-02-14,1.31
2016-02-14,0.98
2016-02-14,1.57
2016-02-14,0.95
2016-02-14,0.98
2016-02-14,0.98
2016-02-14,1.71
2016-02-14,1.28
2016-02-14,1.96
2016-02-14,1.0
2016-02-14,1.48
2016-02-14,0.88
2016-02-14,1.37
2016-02-14,0.78
2016-02-14,1.07
2016-02-14,0.7
2016-02-14,1.39
2016-02-21,1.28
2016-02-21,1.79
2016-02-21,1.04
2016-02-21,1.74
2016-02-21,1.2
2016-02-21,1.54
2016-02-21,0.74
2016-02-21,1.67
2016-02-21,1.14
2016-02-21,1.52
2016-02-21,1.31
2016-02-21,1.66
2016-02-21,0.89
2016-02-21,1.43
2016-02-21,1.07
2016-02-21,1.81
2016-02-21,1.09
2016-02-21,1.55
2016-02-21,0.86
2016-02-21,1.33
2016-02-21,1.05
2016-02-21,1.39
2016-02-21,0.83
2016-02-21,1.18
2016-02-21,0.73
2016-02-21,1.07
2016-02-21,1.2
2016-02-21,1.31
2016-02-21,1.16
2016-02-21,1.58
2016-02-21,1.07
2016-02-21,1.38
2016-02-21,1.15
2016-02-21,1.87
2016-02-21,1.28
2016-02-21,2.24
2016-02-21,0.8
2016-02-21,1.28
2016-02-21,1.03
2016-02-21,1.53
2016-02-21,1.01
2016-02-21,1.76
2016-02-21,0.83
2016-02-21,1.44
2016-02-21,0.76
2016-02-21,1.07
2016-02-21,0.86
2016-02-21,1.64
2016-02-21,1.1
2016-02-21,1.4
2016-02-21,1.06
2016-02-21,1.57
2016-02-21,0.94
2016-02-21,1.49
2016-02-21,0.89
2016-02-21,1.54
2016-02-21,1.21
2016-02-21,1.9
2016-02-21,1.21
2016-02-21,1.77
2016-02-21,1.16
2016-02-21,1.64
2016-02-21,1.05
2016-02-21,1.67
2016-02-21,1.26
2016-02-21,1.79
2016-02-21,0.67
2016-02-21,1.63
2016-02-21,1.23
2016-02-21,1.33
2016-02-21,1.03
2016-02-21,1.34
2016-02-21,0.71
2016-02-21,1.76
2016-02-21,1.05
2016-02-21,1.76
2016-02-21,0.98
2016-02-21,1.48
2016-02-21,0.98
2016-02-21,1.38
2016-02-21,1.09
2016-02-21,2.04
2016-02-21,0.86
2016-02-21,1.25
2016-02-21,1.15
2016-02-21,2.38
2016-02-21,0.86
2016-02-21,1.41
2016-02-21,1.04
2016-02-21,1.58
2016-02-21,0.82
2016-02-21,1.28
2016-02-21,1.04
2016-02-21,1.61
2016-02-21,0.82
2016-02-21,1.42
2016-02-21,1.0
2016-02-21,0.82
2016-02-21,1.34
2016-02-21,1.71
2016-02-21,1.05
2016-02-21,1.46
2016-02-21,0.94
2016-02-21,1.45
2016-02-21,0.77
2016-02-21,1.37
2016-02-21,0.7
2016-02-21,1.48
2016-02-28,1.26
2016-02-28,1.79
2016-02-28,0.9
2016-02-28,1.78
2016-02-28,1.12
2016-02-28,1.62
2016-02-28,0.89
2016-02-28,1.84
2016-02-28,1.08
2016-02-28,1.64
2016-02-28,1.22
2016-02-28,1.56
2016-02-28,0.89
2016-02-28,1.28
2016-02-28,1.05
2016-02-28,1.83
2016-02-28,1.15
2016-02-28,1.6
2016-02-28,0.87
2016-02-28,1.47
2016-02-28,1.03
2016-02-28,1.43
2016-02-28,0.74
2016-02-28,1.19
2016-02-28,0.74
2016-02-28,1.06
2016-02-28,1.13
2016-02-28,1.45
2016-02-28,1.07
2016-02-28,1.43
2016-02-28,1.05
2016-02-28,1.48
2016-02-28,1.11
2016-02-28,1.83
2016-02-28,1.17
2016-02-28,2.28
2016-02-28,0.76
2016-02-28,1.28
2016-02-28,0.99
2016-02-28,1.6
2016-02-28,0.77
2016-02-28,1.8
2016-02-28,0.86
2016-02-28,1.29
2016-02-28,0.72
2016-02-28,0.96
2016-02-28,0.94
2016-02-28,1.69
2016-02-28,0.83
2016-02-28,1.51
2016-02-28,1.05
2016-02-28,1.58
2016-02-28,0.88
2016-02-28,1.53
2016-02-28,0.8
2016-02-28,1.44
2016-02-28,1.15
2016-02-28,1.96
2016-02-28,1.15
2016-02-28,1.8
2016-02-28,1.1
2016-02-28,1.64
2016-02-28,0.82
2016-02-28,1.78
2016-02-28,1.27
2016-02-28,1.62
2016-02-28,0.57
2016-02-28,1.52
2016-02-28,1.21
2016-02-28,1.54
2016-02-28,1.07
2016-02-28,1.39
2016-02-28,0.83
2016-02-28,1.89
2016-02-28,1.08
2016-02-28,1.71
2016-02-28,1.04
2016-02-28,1.41
2016-02-28,0.99
2016-02-28,1.29
2016-02-28,1.13
2016-02-28,2.01
2016-02-28,0.8
2016-02-28,1.12
2016-02-28,1.29
2016-02-28,2.29
2016-02-28,0.91
2016-02-28,1.46
2016-02-28,0.93
2016-02-28,1.67
2016-02-28,0.77
2016-02-28,1.24
2016-02-28,0.84
2016-02-28,1.66
2016-02-28,0.95
2016-02-28,1.69
2016-02-28,0.98
2016-02-28,0.9
2016-02-28,1.27
2016-02-28,1.62
2016-02-28,0.82
2016-02-28,1.55
2016-02-28,0.91
2016-02-28,1.44
2016-02-28,0.78
2016-02-28,1.42
2016-02-28,0.73
2016-02-28,1.36
2016-03-06,1.27
2016-03-06,1.92
2016-03-06,1.03
2016-03-06,1.66
2016-03-06,1.21
2016-03-06,1.41
2016-03-06,0.86
2016-03-06,1.15
2016-03-06,1.1
2016-03-06,1.7
2016-03-06,1.36
2016-03-06,2.13
2016-03-06,0.92
2016-03-06,1.32
2016-03-06,1.09
2016-03-06,1.79
2016-03-06,1.13
2016-03-06,1.49
2016-03-06,0.85
2016-03-06,1.34
2016-03-06,0.95
2016-03-06,1.42
2016-03-06,0.76
2016-03-06,1.15
2016-03-06,0.98
2016-03-06,0.66
2016-03-06,0.97
2016-03-06,1.45
2016-03-06,0.91
2016-03-06,1.1
2016-03-06,0.98
2016-03-06,1.42
2016-03-06,1.17
2016-03-06,1.58
2016-03-06,1.27
2016-03-06,2.18
2016-03-06,0.76
2016-03-06,1.17
2016-03-06,0.96
2016-03-06,1.48
2016-03-06,1.06
2016-03-06,1.83
2016-03-06,0.91
2016-03-06,1.3
2016-03-06,0.76
2016-03-06,0.96
2016-03-06,1.02
2016-03-06,0.96
2016-03-06,1.16
2016-03-06,1.49
2016-03-06,1.1
2016-03-06,1.44
2016-03-06,0.97
2016-03-06,1.32
2016-03-06,0.97
2016-03-06,1.37
2016-03-06,1.24
2016-03-06,1.86
2016-03-06,1.21
2016-03-06,1.79
2016-03-06,1.08
2016-03-06,1.68
2016-03-06,1.08
2016-03-06,1.74
2016-03-06,1.33
2016-03-06,1.53
2016-03-06,0.51
2016-03-06,1.48
2016-03-06,1.18
2016-03-06,1.37
2016-03-06,1.06
2016-03-06,1.76
2016-03-06,0.83
2016-03-06,1.29
2016-03-06,1.08
2016-03-06,1.79
2016-03-06,0.99
2016-03-06,1.54
2016-03-06,0.98
2016-03-06,1.55
2016-03-06,1.13
2016-03-06,1.88
2016-03-06,0.81
2016-03-06,1.21
2016-03-06,1.29
2016-03-06,2.31
2016-03-06,0.88
2016-03-06,1.22
2016-03-06,1.06
2016-03-06,1.56
2016-03-06,0.78
2016-03-06,1.21
2016-03-06,1.07
2016-03-06,1.61
2016-03-06,0.91
2016-03-06,1.31
2016-03-06,0.96
2016-03-06,1.82
2016-03-06,1.36
2016-03-06,2.09
2016-03-06,1.08
2016-03-06,1.5
2016-03-06,0.95
2016-03-06,1.28
2016-03-06,0.8
2016-03-06,0.96
2016-03-06,0.77
2016-03-06,1.32
2016-03-13,1.18
2016-03-13,1.79
2016-03-13,0.9
2016-03-13,1.52
2016-03-13,1.18
2016-03-13,1.54
2016-03-13,0.83
2016-03-13,0.95
2016-03-13,1.05
2016-03-13,1.59
2016-03-13,1.11
2016-03-13,1.63
2016-03-13,0.96
2016-03-13,1.41
2016-03-13,1.05
2016-03-13,1.7
2016-03-13,1.0
2016-03-13,1.5
2016-03-13,0.88
2016-03-13,1.25
2016-03-13,1.05
2016-03-13,1.37
2016-03-13,0.78
2016-03-13,1.2
2016-03-13,0.83
2016-03-13,0.74
2016-03-13,1.12
2016-03-13,1.26
2016-03-13,1.15
2016-03-13,1.33
2016-03-13,1.03
2016-03-13,1.33
2016-03-13,1.13
2016-03-13,1.57
2016-03-13,1.3
2016-03-13,2.18
2016-03-13,0.76
2016-03-13,1.25
2016-03-13,1.03
2016-03-13,1.39
2016-03-13,0.81
2016-03-13,1.7
2016-03-13,0.79
2016-03-13,1.33
2016-03-13,0.79
2016-03-13,1.09
2016-03-13,1.07
2016-03-13,1.08
2016-03-13,0.88
2016-03-13,1.3
2016-03-13,1.07
2016-03-13,1.4
2016-03-13,0.87
2016-03-13,1.32
2016-03-13,0.91
2016-03-13,1.27
2016-03-13,1.17
2016-03-13,1.96
2016-03-13,1.13
2016-03-13,1.75
2016-03-13,1.01
2016-03-13,1.63
2016-03-13,0.84
2016-03-13,1.52
2016-03-13,1.1
2016-03-13,1.59
2016-03-13,0.64
2016-03-13,1.47
2016-03-13,1.17
2016-03-13,1.15
2016-03-13,0.91
2016-03-13,1.54
2016-03-13,0.79
2016-03-13,1.13
2016-03-13,1.08
2016-03-13,1.54
2016-03-13,1.02
2016-03-13,1.23
2016-03-13,0.99
2016-03-13,1.22
2016-03-13,1.14
2016-03-13,2.04
2016-03-13,0.84
2016-03-13,1.38
2016-03-13,1.41
2016-03-13,2.27
2016-03-13,0.94
2016-03-13,1.18
2016-03-13,0.96
2016-03-13,1.45
2016-03-13,0.79
2016-03-13,1.24
2016-03-13,0.88
2016-03-13,1.45
2016-03-13,0.93
2016-03-13,1.28
2016-03-13,0.89
2016-03-13,1.1
2016-03-13,1.18
2016-03-13,1.66
2016-03-13,0.86
2016-03-13,1.28
2016-03-13,0.93
2016-03-13,1.29
2016-03-13,0.81
2016-03-13,1.0
2016-03-13,0.72
2016-03-13,1.3
2016-03-20,1.32
2016-03-20,1.76
2016-03-20,0.98
2016-03-20,1.44
2016-03-20,1.1
2016-03-20,1.61
2016-03-20,0.94
2016-03-20,0.82
2016-03-20,1.1
2016-03-20,1.59
2016-03-20,1.14
2016-03-20,1.48
2016-03-20,0.91
